card_id,bank_scope_id,content_type,level_band,profession,quality_band,overall_score,difficulty_0_100,show_stage,source_rel
card.sentence.practical_nurse.asiakkaan-palautteen-hyodyntamisesta-voi-vaikuttaa-asiakkaan-osallisuuteen-enemman-kuin-kiireessa-nayttaa-joten-miten-palaute-vaikuttaa-seuraavaan-palvelun-vaiheeseen-on-kuvattava-.ed25d7,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-palvelussa-tapahtuva-muutos-on-helpompi-hyvaksya-kun-han-tietaa-miten-muutos-vaikuttaa-konkreettisesti-seuraavaan-viikkoon.-a-change-in-the-client-s-service-is-easier-to-.a59581,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pelko-palvelun-menettamisesta-voi-vaikuttaa-siihen-miten-rehellisesti-han-kertoo-parjaamisestaan.-the-client-s-fear-of-losing-a-service-can-affect-how-honestly-they-descr.fe1525,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyynto-saada-pukea-kengat-eri-jarjestyksessa-voi-tukea-hanen-omaa-hahmottamistaan-vaikka-tyontekijalle-jarjestys-tuntuisi-epaloogiselta.-the-client-s-request-to-put-on-sh.659b6d,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyynto-saada-sulkea-kaappi-itse-voi-olla-pieni-mutta-merkityksellinen-merkki-toimijuuden-sailyttamisesta.-the-client-s-request-to-close-the-cupboard-independently-can-be-.c6c5c1,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-hetki-parvekkeella-voi-olla-tarkea-osa-mielialan-saatelya-vaikka-se-ei-nayttaisi-varsinaiselta-hoitotoimelta.-a-moment-on-the-balcony-requested-by-the-client-can-.7a5f2c,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-hitaampi-tahti-kynsien-leikkaamisessa-voi-kertoa-kivun-pelosta-aiemmasta-kokemuksesta-tai-tarpeesta-sailyttaa-hallinnan-tunne.-the-slower-pace-requested-by-the-cl.78eae0,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-mahdollisuus-harjoitella-hissin-nappien-painamista-voi-olla-pieni-mutta-tarkea-askel-kohti-itsenaisempaa-liikkumista.-the-client-s-requested-opportunity-to-practi.13c438,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-mahdollisuus-harjoitella-oven-avaamista-yksin-voi-vahvistaa-itsenaisyytta-jos-tyontekija-turvaa-tilanteen-taustalla.-the-client-s-requested-opportunity-to-practis.7b82b4,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-mahdollisuus-valita-paivan-ensimmainen-musiikki-voi-auttaa-hanta-siirtymaan-uneen-liittyvasta-sekavuudesta-hereilla-oloon.-the-client-s-requested-opportunity-to-c.db41a3,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-pieni-muutos-tyontekijan-puhetapaan-voi-estaa-sen-etta-ohjaus-tuntuu-maarailylta.-a-small-change-requested-by-the-client-in-the-worker-s-way-of-speaking-can-preve.e48ceb,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-pyytama-tuki-kirjeen-avaamiseen-voi-liittya-huoleen-sisallosta-eika-vain-kasien-heikentyneeseen-voimaan.-the-support-requested-by-the-client-for-opening-a-letter-may-rela.278f78,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-rajoja-kunnioitetaan-myos-silloin-kun-han-sallii-avun-vain-osaan-toimesta-ja-haluaa-tehda-loput-itse.-the-client-s-boundaries-are-respected-also-when-they-allow-help-with.8f481d,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-rajojen-kunnioittaminen-nakyy-siina-etta-tyontekija-pyytaa-luvan-myos-ennen-pienta-avustavaa-kosketusta.-respecting-the-client-s-boundaries-is-shown-when-the-worker-asks-.9661cc,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-rauhallinen-vastustus-voi-olla-harkittua-paatoksentekoa-eika-sita-pida-tulkita-automaattisesti-ymmartamattomyydeksi.-the-client-s-calm-resistance-may-be-considered-decisi.6e1d7d,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-ruokailutottumuksia-kunnioitetaan-vaikka-annosta-taydennettaisiin-ravitsemuksen-turvaamiseksi-sovituilla-tavoilla.-the-client-s-eating-habits-are-respected-even-when-the-.457578,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-suorat-sanat-voivat-selventaa-kirjausta-kunhan-niita-kaytetaan-kunnioittavasti-ja-asiayhteyden-kanssa.-the-client-s-direct-words-can-clarify-documentation-as-long-as-they.3a0996,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-suostumuksen-varmistamista-uudelleen-voi-tukea-kuntoutumista-vain-jos-asiakkaan-voimavarat-ja-palautumisen-tarve-huomioidaan-samanaikaisesti.-confirming-the-client-s-cons.c5d922,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-suostumus-ei-ole-vain-lomake-vaan-se-nakyy-siina-miten-hanelle-annetaan-mahdollisuus-kysya-harkita-ja-muuttaa-mieltaan.-the-client-s-consent-is-not-only-a-form-it-is-refl.ff5d95,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-suostumus-laheisen-osallistumiseen-on-tarkistettava-myos-silloin-kun-laheinen-on-tavallisesti-mukana-hoitokeskusteluissa.-the-client-s-consent-to-a-relative-s-participati.54dfbc,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-suostumus-on-varmistettava-uudelleen-jos-hoitotilanne-muuttuu-olennaisesti-siita-mihin-han-alun-perin-suostui.-the-client-s-consent-must-be-confirmed-again-if-the-care-si.5e189f,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-asettaa-kengat-tiettyyn-asentoon-voi-tukea-liikkeelle-lahtoa-ja-vahentaa-aamun-epavarmuutta.-the-client-s-habit-of-placing-shoes-in-a-certain-position-can-support-st.3adc87,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-haluta-ovi-lukkoon-heti-tyontekijan-lahdettya-voi-liittya-turvan-tunteeseen-ja-aiempiin-kokemuksiin.-the-client-s-habit-of-wanting-the-door-locked-immediately-after-.867839,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-hiljentya-ennen-siirtymista-voi-olla-oma-keino-valmistautua-eika-sita-pida-tulkita-automaattisesti-vastusteluksi.-the-client-s-habit-of-becoming-quiet-before-a-trans.5dd307,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-pitaa-radio-taustalla-voi-tukea-turvallisuuden-tunnetta-vaikka-se-ei-olisi-tyontekijan-mielesta-tarpeellinen.-the-client-s-habit-of-keeping-the-radio-on-in-the-backg.338d2d,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-sulkea-silmat-ohjeita-kuunnellessa-voi-olla-keskittymista-tukeva-keino-eika-merkki-valinpitamattomyydesta.-the-client-s-habit-of-closing-their-eyes-while-listening-t.12f117,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-tapa-varmistaa-hellan-sammuminen-useaan-kertaan-voi-olla-ymmarrettava-turvakeino-mutta-sen-kuormittavuutta-on-arvioitava.-the-client-s-habit-of-checking-several-times-tha.45e725,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toimintakyky-voi-nayttaa-paremmalta-lyhyessa-tilanteessa-kuin-pitkassa-arjen-kokonaisuudessa.-the-client-s-functional-ability-may-appear-better-in-a-short-situation-than-.8d94ae,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toimintakykya-tukevassa-kirjaamisessa-huomioidaan-myos-ne-tilanteet-joissa-han-onnistui-vasta-ohjauksen-kannustuksen-tai-ympariston-muokkaamisen-jalkeen.-in-documentation.76f0c9,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toimintakykya-tukevassa-tyossa-tyontekijan-karsivallisyys-voi-olla-yhta-konkreettinen-tukikeino-kuin-fyysinen-apu.-in-work-that-supports-the-client-s-functional-ability-t.fe03af,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toimintakykya-tukevassa-tyossa-tyontekijan-on-erotettava-milloin-apu-mahdollistaa-yrittamisen-ja-milloin-se-vahingossa-korvaa-sen.-in-work-supporting-the-client-s-functio.08fed7,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toimintakyvyn-kuvaus-on-luotettavampi-kun-siina-nakyy-tapahtuiko-suoritus-tutussa-vai-uudessa-ymparistossa.-a-description-of-the-client-s-functional-ability-is-more-relia.ea7fb9,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toistuva-kysymys-paivan-ohjelmasta-voi-kertoa-tarpeesta-nahda-suunnitelma-selkeammin-ei-vain-muistamattomuudesta.-the-client-s-repeated-question-about-the-day-s-programme.6be364,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toistuva-pyynto-saada-sama-tyontekija-voi-kertoa-luottamuksen-tarpeesta-mutta-samalla-on-varmistettava-hoidon-jatkuvuus-myos-poissaolojen-aikana.-the-client-s-repeated-re.af9d69,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-arjen-pienesta-valinnasta-voi-olla-merkittava-keino-sailyttaa-kokemus-omasta-maaraysvallasta.-the-client-s-wish-about-a-small-everyday-choice-can-be-an-important-wa.a72ae3,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-kayttaa-omaa-kahvikuppia-voi-nayttaa-pienelta-mutta-se-voi-tukea-jatkuvuuden-ja-kodinomaisuuden-tunnetta.-the-client-s-wish-to-use-their-own-coffee-cup-may-seem-sma.5f18be,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-kayttaa-omaa-kynaa-lomakkeen-tayttamiseen-voi-lisata-hallinnan-tunnetta-vaikeassa-asiointitilanteessa.-the-client-s-wish-to-use-their-own-pen-when-filling-in-a-form.88ea13,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-kuulla-sama-ohje-uudelleen-voi-olla-osa-varmistamista-eika-merkki-siita-ettei-han-halua-toimia.-the-client-s-wish-to-hear-the-same-instruction-again-may-be-part-of-.208dc8,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-omasta-rauhasta-on-kirjattava-ilman-kielteista-savya-silla-yksinolo-voi-olla-hanelle-palautumista-eika-vetaytymista.-the-client-s-wish-for-privacy-should-be-documen.738478,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-pienestakin-muutoksesta-kuten-peseytymisen-ajankohdasta-voi-olla-merkittava-osa-itsemaaraamisoikeuden-toteutumista.-even-the-client-s-wish-for-a-small-change-such-a.f894da,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-pitaa-ruokailun-aikana-oma-tahti-on-huomioitava-myos-silloin-kun-tyontekijan-aikataulu-on-tiukka.-the-client-s-wish-to-keep-their-own-pace-during-eating-must-be-con.0108cc,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-saada-olla-yksin-on-erotettava-tilanteesta-jossa-han-jaa-yksin-siksi-ettei-tukea-ole-tarjottu.-the-client-s-wish-to-be-alone-must-be-distinguished-from-a-situation-.259cca,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-saada-pukeutua-juhlapaivana-tavallista-huolellisemmin-voi-vahvistaa-identiteettia-ja-mielialaa.-the-client-s-wish-to-dress-more-carefully-than-usual-on-a-festive-da.397415,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-syoda-myohemmin-on-arvioitava-suhteessa-ravitsemukseen-vointiin-ja-siihen-tukeeko-ajankohta-hanen-omaa-paivarytmiaan.-the-client-s-wish-to-eat-later-must-be-assesse.990acd,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-tehda-aamun-ensimmainen-paatos-itse-voi-olla-tarkea-osa-kokemusta-siita-etta-paiva-alkaa-omissa-kasissa.-the-client-s-wish-to-make-the-first-decision-of-the-morning.93cee9,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-tulla-heratetyksi-tietylla-tavalla-voi-liittya-turvallisuuden-tunteeseen-eika-vain-henkilokohtaiseen-mieltymykseen.-the-client-s-wish-to-be-woken-in-a-certain-way-m.354bfc,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toive-tulla-kuulluksi-voi-toteutua-pienissakin-tilanteissa-kuten-siina-milloin-verhot-avataan-tai-radio-laitetaan-paalle.-the-client-s-wish-to-be-heard-can-be-realized-ev.de72e8,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-toivetta-olla-hetken-yksin-on-kuvattava-konkreettisesti-ilman-etta-asiakkaan-motiiveista-tehdaan-tarpeettomia-paatelmia.-the-client-s-wish-to-be-alone-for-a-while-must-be.53b908,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-turvallisuuden-ja-itsemaaraamisen-ristiriitaa-on-kuvattava-konkreettisesti-ilman-etta-asiakkaan-motiiveista-tehdaan-tarpeettomia-paatelmia.-conflict-between-the-client-s-.b9ef68,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-turvallisuuden-tunne-voi-vahvistua-kun-han-tietaa-mita-tietoja-hanesta-kirjataan-ja-mihin-niita-kaytetaan.-the-client-s-sense-of-safety-can-be-strengthened-when-they-know.779df4,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
card.sentence.practical_nurse.asiakkaan-vakaumukseen-liittyvaa-toivetta-on-arvioitava-asiakkaan-oman-kokemuksen-turvallisuuden-ja-sovitun-palvelusuunnitelman-nakokulmasta.-a-wish-related-to-the-client-s-convict.bb3b7f,professional.practical_nurse.sentences,sentence_card,C1_C2,practical_nurse,coverage_topup,29,72,8,professional/practical_nurse/sentences/c1_c2.json
